10393;1961;1;269.909;262.877;246.468;234.655;221.062;215.485;213.939;216.891;217.529
10393;1961;2;274.046;265.523;248.673;236.74;223.277;218.014;215.213;218.857;217.368
10393;1961;3;273.484;265.289;249.524;237.867;224.067;217.222;213.575;215.92;215.023
10393;1961;4;277.202;268.725;252.364;240.413;224.454;216.185;215.987;219.682;218.359
10393;1961;5;276.239;267.954;251.847;239.817;225.948;220.707;223.695;224.572;222.507
10393;1961;6;281.922;274.245;259.026;247.438;231.663;223.068;218.51;221.589;221.482
10393;1961;7;280.466;272.237;256.944;245.012;229.898;224.823;225.897;226.234;224.295
10393;1961;8;281.573;273.577;258.655;247.408;232.1;224.443;221.272;222.357;222.579
10393;1961;9;284.531;276.425;260.735;249.01;233.29;223.972;217.356;216.225;216.302
10393;1961;10;279.822;272.575;256.828;245.002;229.21;220.337;214.989;214.885;215.321
10393;1961;11;274.573;268.125;252.272;240.369;224.88;217.322;213.937;215.196;214.299
10393;1961;12;269.86;263.422;248.049;236.936;222.593;215.004;212.102;213.299;212.555
10393;1962;1;270.49;262.881;246.872;236.09;222.833;216.097;213.156;214.775;215.556
10393;1962;2;266.763;261.039;245.983;235.066;222.209;216.481;213.907;214.136;214.36
10393;1962;3;266.964;259.366;243.883;233.652;221.575;217.117;219.452;221.264;220.264
10393;1962;4;276.148;266.063;249.054;237.225;224.36;220.231;218.463;221.022;219.354
10393;1962;5;274.808;265.788;250.587;239.142;225.196;220.586;221.143;221.727;220.115
10393;1962;6;278.585;269.9;254.605;243.597;229.447;222.798;219.057;220.7;221.045
10393;1962;7;279.971;270.818;255.65;243.923;229.035;223.216;224.125;224.426;222.854
10393;1962;8;281.215;273.245;258.927;247.567;232.535;224.122;219.876;219.938;219.745
10393;1962;9;279.1;271.275;256.481;245.58;230.474;223.415;219.526;219.171;219.34
10393;1962;10;279.194;272.473;257.115;245.628;230.044;221.025;214.567;212.511;212.14
10393;1962;11;273.063;266.364;250.324;238.692;225.162;218.444;216.418;217.054;214.894
10393;1962;12;268.477;261.47;245.863;234.56;220.98;216.854;216.896;217.346;215.049
10393;1963;1;263.258;257.268;242.546;232.134;220.115;215.916;215.476;217.008;216.762
10393;1963;2;265.649;259.576;243.536;231.889;218.891;214.742;215.702;217.872;218.391
10393;1963;3;271.345;263.287;247.59;235.822;220.62;214.64;214.721;217.564;216.549
10393;1963;4;274.598;266.778;250.352;238.286;222.838;215.505;216.326;219.824;218.96
10393;1963;5;278.147;269.644;253.653;241.722;226.154;218.358;217.368;220.761;220.416
10393;1963;6;281.677;271.937;256.665;244.883;229.64;220.943;218.726;222.38;221.223
10393;1963;7;283.342;274.153;259.573;248.183;232.397;223.432;219.834;222.348;221.72
10393;1963;8;282.506;273.526;258.93;247.887;232.273;223.95;221.181;222.686;222.765
10393;1963;9;281.078;273.035;257.48;246.074;230.217;221.707;216.439;217.764;219.032
10393;1963;10;277.189;270.542;254.542;242.598;227.283;219.099;215.723;216.275;214.863
10393;1963;11;275.897;267.215;250.717;238.781;223.417;216.863;215.358;215.564;213.644
